type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1,-0.289256198,-0.518987342,-0.662650602,-0.95398773,-0.810631229,-0.916666667,-0.889400922,-0.626373626,-0.209302326,-0.426966292,-0.507246377,5
-1,-0.603305785,-0.708860759,-0.56626506,-0.490797546,-0.900332226,-0.75,-0.428571429,-0.523809524,-0.209302326,-0.764044944,-0.768115942,4
1,-0.338842975,-0.329113924,-0.951807229,-0.966257669,-0.777408638,-0.888888889,-0.884792627,-0.6417968,-0.054263566,-0.617977528,-0.420289855,4
-1,-0.438016529,-0.443037975,-0.662650602,-0.914110429,-0.870431894,-0.854166667,-0.511520737,-0.816078658,-0.240310078,-0.831460674,-0.043478261,5
1,-0.338842975,-0.569620253,-0.554216867,-0.957055215,-0.757475083,-0.840277778,-0.760368664,-0.6417968,-0.03875969,-0.584269663,-0.594202899,4
-1,-0.487603306,-0.594936709,-0.819277108,-0.76993865,-0.877076412,-0.652777778,-0.198156682,-0.66493156,-0.364341085,-0.741573034,-0.739130435,3
-1,-0.520661157,-0.588607595,-0.012048193,-0.981595092,-0.524916944,-0.666666667,-0.474654378,-0.768266821,-0.581395349,-0.820224719,-0.652173913,3
1,-0.256198347,-0.582278481,-0.493975904,-0.947852761,-0.797342193,-0.944444444,-0.935483871,-0.724310777,0.023255814,-0.382022472,0.362318841,5
-1,-0.553719008,-0.670886076,-0.590361446,-0.975460123,-0.897009967,-0.833333333,-0.179723502,-0.805282437,-0.11627907,-0.730337079,-0.217391304,3
-1,-0.570247934,-0.696202532,-0.686746988,-0.766871166,-0.850498339,-0.680555556,-0.188940092,-0.681125892,-0.379844961,-0.685393258,-0.565217391,3
-1,-0.58677686,-0.493670886,-0.710843373,-0.86196319,-0.910299003,-0.708333333,-0.423963134,-0.816849817,-0.19379845,-0.752808989,-0.043478261,4
-1,-0.570247934,-0.64556962,-0.56626506,-0.978527607,-0.853820598,-0.8125,-0.170506912,-0.807210334,-0.085271318,-0.741573034,-0.188405797,3
-1,-0.636363636,-0.518987342,-0.686746988,-0.911042945,-0.913621262,-0.743055556,-0.516129032,-0.937921727,-0.286821705,-0.719101124,0.623188406,5
-1,-0.785123967,-0.734177215,-0.662650602,-0.975460123,-0.873754153,-0.673611111,-0.34562212,-0.823790245,0.209302326,-0.696629213,-0.304347826,3
-1,-0.338842975,-0.746835443,-0.710843373,-0.969325153,-0.943521595,-0.826388889,-0.156682028,-0.850009639,-0.441860465,-0.415730337,0.188405797,5
-1,-0.20661157,-0.670886076,-0.506024096,-0.950920245,-0.867109635,-0.805555556,-0.516129032,-0.730480046,-0.627906977,-0.752808989,-0.420289855,3
-1,-0.785123967,-0.670886076,-0.590361446,-0.82208589,-0.916943522,-0.826388889,-0.571428571,-0.715442452,-0.209302326,-0.786516854,-0.652173913,4
-1,-0.553719008,-0.82278481,-0.614457831,-0.935582822,-0.906976744,-0.881944444,-0.617511521,-0.796028533,0.054263566,-0.415730337,0.014492754,5
-1,-0.454545455,-0.455696203,-0.265060241,-0.656441718,-0.880398671,-0.631944444,-0.313364055,-0.603238866,-0.395348837,-0.741573034,-0.797101449,3
1,-0.768595041,-0.569620253,-1,-0.963190184,-0.863787375,-0.819444444,-0.737327189,-0.82687488,0.488372093,-0.359550562,0.739130435,4
-1,-0.289256198,-0.683544304,-0.542168675,-0.901840491,-0.860465116,-0.881944444,-0.433179724,-0.78060536,-0.240310078,-0.820224719,0.014492754,4
-1,-0.669421488,-0.544303797,-0.686746988,-0.917177914,-0.903654485,-0.729166667,-0.322580645,-0.846153846,-0.03875969,-0.629213483,-0.043478261,4
-1,-0.404958678,-0.82278481,-0.638554217,-0.978527607,-0.920265781,-0.833333333,-0.608294931,-0.785232312,0.255813953,-0.808988764,-0.246376812,4
1,0.603305785,-0.329113924,-0.048192771,-0.871165644,-0.631229236,-0.847222222,-0.67281106,-0.43358396,-0.286821705,-0.382022472,0.449275362,3
-1,-0.685950413,-0.683544304,-0.674698795,-0.665644172,-0.897009967,-0.840277778,-0.474654378,-0.730094467,-0.054263566,-0.898876404,-0.188405797,4
1,-0.438016529,-0.316455696,-0.674698795,-0.938650307,-0.750830565,-0.923611111,-0.668202765,-0.6417968,0.03875969,-0.449438202,-0.130434783,3
1,0.008264463,-0.556962025,-0.506024096,-0.947852761,-0.754152824,-0.930555556,-0.746543779,-0.57239252,-0.240310078,-0.685393258,-0.565217391,3
-1,-0.603305785,-0.620253165,-0.746987952,-0.984662577,-0.92358804,-0.791666667,-0.516129032,-0.930981299,-0.612403101,-0.775280899,0.217391304,4
1,-0.454545455,-0.202531646,-0.927710843,-0.957055215,-0.754152824,-0.951388889,-0.894009217,-0.558897243,0.472868217,-0.426966292,-0.536231884,3
1,-0.239669421,-0.215189873,-0.855421687,-0.963190184,-0.790697674,-0.743055556,-0.815668203,-0.694235589,0.023255814,-0.247191011,0.101449275,4
-1,-0.570247934,-0.620253165,-0.807228916,-0.788343558,-0.863787375,-0.625,-0.147465438,-0.661075766,-0.302325581,-0.696629213,-0.710144928,3
-1,-0.73553719,-0.67721519,-0.602409639,-0.981595092,-0.860465116,-0.805555556,-0.465437788,-0.870059765,0.007751938,-0.505617978,-0.043478261,4
1,-0.371900826,-0.417721519,-0.86746988,-0.938650307,-0.76744186,-0.923611111,-0.801843318,-0.626373626,-0.240310078,-0.606741573,-0.420289855,3
1,-0.355371901,-0.018987342,-0.493975904,-0.960122699,-0.724252492,-0.951388889,-0.631336406,-0.661075766,-0.209302326,-0.584269663,-0.565217391,3
-1,-0.388429752,-0.784810127,-0.554216867,-0.972392638,-0.830564784,-0.881944444,-0.68202765,-0.749759013,0.271317829,-0.258426966,-0.217391304,3
-1,-0.008264463,-0.544303797,-0.457831325,-0.969325153,-0.890365449,-0.930555556,-0.456221198,-0.718912666,-0.674418605,-0.730337079,-0.188405797,3
-1,-0.487603306,-0.569620253,-0.638554217,-0.874233129,-0.933554817,-0.770833333,-0.34562212,-0.824946983,-0.007751938,-0.696629213,0.246376812,5
-1,-0.636363636,-0.64556962,-0.674698795,-0.947852761,-0.860465116,-0.847222222,-0.350230415,-0.73433584,-0.209302326,-0.494382022,-0.333333333,4
1,0.024793388,-0.291139241,-0.710843373,-0.950920245,-0.76744186,-0.875,-0.760368664,-0.53769038,-0.286821705,-0.617977528,-0.391304348,4
-1,-0.388429752,-0.708860759,-0.180722892,-0.680981595,-0.873754153,-0.75,-0.414746544,-0.587815693,-0.581395349,-0.820224719,-0.768115942,3
-1,-0.619834711,-0.82278481,-0.698795181,-0.978527607,-0.873754153,-0.75,-0.230414747,-0.79217274,-0.023255814,-0.730337079,-0.420289855,4
-1,-0.371900826,-0.436708861,-0.469879518,-0.573619632,-0.880398671,-0.534722222,-0.050691244,-0.556969346,0.178294574,-0.842696629,-0.420289855,4
-1,-0.438016529,-0.82278481,-0.614457831,-0.984662577,-0.956810631,-0.673611111,-0.493087558,-0.804511278,-0.503875969,-0.494382022,-0.420289855,4
-1,-0.355371901,-0.658227848,-0.590361446,-0.963190184,-0.936877076,-0.826388889,-0.253456221,-0.846153846,-0.581395349,-0.707865169,0.188405797,5
-1,-0.553719008,-0.734177215,-0.385542169,-0.478527607,-0.880398671,-0.770833333,-0.451612903,-0.516097937,-0.255813953,-0.719101124,-0.768115942,4
-1,-0.537190083,-0.696202532,-0.674698795,-0.702453988,-0.873754153,-0.631944444,-0.01843318,-0.602467708,-0.503875969,-0.741573034,-0.768115942,3
1,-0.157024793,-0.215189873,-0.771084337,-0.898773006,-0.465116279,-0.652777778,-0.34562212,-0.556969346,-0.302325581,-0.202247191,-0.652173913,3
1,-0.553719008,-0.329113924,-0.927710843,-0.957055215,-0.820598007,-0.805555556,-0.824884793,-0.700019279,0.023255814,-0.314606742,-0.333333333,4
-1,-0.421487603,-0.683544304,-0.56626506,-0.616564417,-0.863787375,-0.763888889,-0.105990783,-0.556969346,-0.503875969,-0.730337079,-0.739130435,5
1,0.223140496,-0.367088608,-0.108433735,-0.860429448,-0.697674419,-0.972222222,-0.949308756,-0.518411413,-0.224806202,-0.550561798,-0.072463768,3
1,-0.305785124,-0.056962025,-0.325301205,-0.957055215,-0.637873754,-0.798611111,-0.410138249,-0.626373626,-0.19379845,-0.505617978,-0.594202899,3
-1,-0.504132231,-0.658227848,-0.554216867,-0.766871166,-0.84717608,-0.645833333,-0.142857143,-0.662618084,-0.395348837,-0.662921348,-0.565217391,4
1,0.05785124,-0.316455696,-0.554216867,-0.54601227,-0.318936877,-0.625,-0.589861751,-0.360709466,-0.286821705,-0.382022472,-0.710144928,4
1,-0.008264463,-0.164556962,-0.530120482,-0.920245399,-0.754152824,-0.861111111,-0.755760369,-0.545401966,0.007751938,-0.449438202,0.014492754,5
-1,-0.438016529,-0.582278481,-0.734939759,-0.880368098,-0.926910299,-0.9375,-0.69124424,-0.859263543,-0.612403101,-0.662921348,0.217391304,5
1,-0.355371901,-0.227848101,-0.78313253,-0.944785276,-0.754152824,-0.965277778,-0.935483871,-0.645652593,-0.11627907,-0.573033708,-0.362318841,4
-1,-0.652892562,-0.696202532,-0.686746988,-0.641104294,-0.853820598,-0.770833333,-0.410138249,-0.610950453,-0.03875969,-0.741573034,-0.565217391,4
-1,-0.404958678,-0.620253165,-0.614457831,-0.966257669,-0.930232558,-0.847222222,-0.437788018,-0.776749566,-0.302325581,-0.505617978,-0.15942029,3
1,-0.338842975,-0.481012658,-0.180722892,-0.966257669,0.521594684,-0.881944444,-0.709677419,-0.60709466,-0.441860465,0.224719101,-0.623188406,3
-1,-0.504132231,-0.696202532,-0.602409639,-0.920245399,-0.867109635,-0.534722222,-0.285714286,-0.763639869,-0.410852713,-0.471910112,-0.362318841,4
-1,-0.619834711,-0.518987342,-0.43373494,-0.975460123,-0.860465116,-0.597222222,-0.059907834,-0.769423559,-0.19379845,-0.685393258,-0.536231884,3
-1,-0.636363636,-0.734177215,-0.638554217,-0.751533742,-0.910299003,-0.680555556,-0.442396313,-0.746674378,-0.286821705,-0.808988764,-0.246376812,3
-1,-0.669421488,-0.594936709,-0.542168675,-0.872699387,-0.920265781,-0.847222222,-0.594470046,-0.850009639,0.085271318,-0.775280899,0.101449275,5
-1,-0.636363636,-0.746835443,-0.710843373,-0.963190184,-0.930232558,-0.798611111,-0.543778802,-0.853865433,-0.085271318,-0.719101124,0.014492754,4
1,-0.024793388,-0.303797468,-0.795180723,-0.929447853,-0.740863787,-0.868055556,-0.783410138,-0.487565067,-0.348837209,-0.561797753,-0.594202899,3
1,-0.438016529,-0.183544304,-1,-0.960122699,-0.707641196,-0.902777778,-0.847926267,-0.628301523,0.007751938,-0.595505618,-0.652173913,4
1,-0.404958678,-0.53164557,-0.481927711,-0.938650307,-0.757475083,-0.881944444,-0.649769585,-0.615577405,-0.054263566,-0.483146067,-0.507246377,4
-1,-0.239669421,-0.632911392,-0.65060241,-0.986196319,-0.92358804,-0.979166667,-0.774193548,-0.857721226,-0.705426357,-0.887640449,-0.014492754,2
-1,-0.487603306,-0.683544304,-0.43373494,-0.760736196,-0.890365449,-0.756944444,-0.30875576,-0.655677656,-0.333333333,-0.629213483,-0.594202899,4
-1,-0.338842975,-0.455696203,-0.409638554,-0.619631902,-0.920265781,-0.75,-0.299539171,-0.67649894,-0.348837209,-0.853932584,-0.043478261,4
-1,-0.338842975,-0.64556962,-0.590361446,-0.969325153,-0.936877076,-0.784722222,-0.483870968,-0.884711779,-0.565891473,-0.820224719,0.188405797,5
-1,-0.338842975,-0.455696203,-0.409638554,-0.619631902,-0.920265781,-0.75,-0.299539171,-0.67649894,-0.348837209,-0.853932584,-0.043478261,4
1,-0.20661157,-0.53164557,-0.21686747,-0.82208589,-0.764119601,-0.986111111,-0.99078341,-0.573549258,-0.147286822,-0.595505618,-0.130434783,3
-1,-0.504132231,-0.670886076,-0.469879518,-0.766871166,-0.877076412,-0.645833333,-0.184331797,-0.663389242,-0.255813953,-0.674157303,-0.594202899,3
1,-0.140495868,-0.544303797,-0.373493976,-0.95398773,-0.661129568,-0.972222222,-0.98156682,-0.669558512,-0.085271318,-0.550561798,-0.043478261,4
-1,-0.520661157,-0.721518987,-0.602409639,-0.981595092,-0.910299003,-0.756944444,-0.631336406,-0.866203971,-0.410852713,-0.393258427,-0.014492754,4
1,-0.619834711,-0.594936709,-0.698795181,-0.947852761,-0.794019934,-0.847222222,-0.760368664,-0.644495855,0.085271318,-0.157303371,-0.246376812,3
-1,-0.652892562,-0.569620253,-0.698795181,-0.957055215,-0.890365449,-0.923611111,-0.520737327,-0.875457875,-0.534883721,-0.640449438,-0.014492754,4
-1,-0.58677686,-0.746835443,-0.78313253,-0.693251534,-0.880398671,-0.611111111,-0.294930876,-0.631771737,-0.426356589,-0.640449438,-0.652173913,3
-1,-0.504132231,-0.607594937,-0.638554217,-0.773006135,-0.936877076,-0.777777778,-0.465437788,-0.825332562,-0.364341085,-0.539325843,0.333333333,5
-1,-0.487603306,-0.696202532,-0.602409639,-0.966257669,-0.913621262,-0.680555556,-0.400921659,-0.888567573,-0.162790698,-0.797752809,0.333333333,5
1,-0.438016529,-0.481012658,-0.638554217,-0.95398773,-0.754152824,-0.763888889,-0.695852535,-0.61866204,0.11627907,-0.662921348,-0.594202899,3
-1,-0.47107438,-0.683544304,-0.602409639,-0.95398773,-0.96013289,-0.888888889,-0.677419355,-0.880470407,-0.162790698,-0.741573034,0.246376812,4
1,-0.371900826,-0.46835443,-0.903614458,-0.935582822,-0.750830565,-0.902777778,-0.806451613,-0.626373626,-0.240310078,-0.584269663,-0.420289855,3
-1,-0.371900826,-0.772151899,-0.409638554,-0.464723926,-0.877076412,-0.756944444,-0.299539171,-0.518411413,-0.472868217,-0.786516854,-0.652173913,3
1,-0.256198347,-0.569620253,-0.518072289,-0.944785276,-0.813953488,-0.840277778,-0.806451613,-0.674956622,-0.03875969,-0.280898876,-0.130434783,4
-1,-0.355371901,-0.443037975,-0.710843373,-0.674846626,-0.926910299,-0.722222222,-0.258064516,-0.703489493,-0.379844961,-0.764044944,-0.043478261,5
-1,-0.47107438,-0.708860759,-0.493975904,-0.984662577,-0.823920266,-0.763888889,-0.566820276,-0.765953345,-0.503875969,-0.797752809,-0.652173913,3
1,-0.421487603,-0.253164557,-0.686746988,-0.797546012,-0.797342193,-0.763888889,-0.470046083,-0.576248313,0.007751938,-0.696629213,-0.594202899,3
-1,-0.223140496,-0.784810127,-0.409638554,-0.748466258,-0.870431894,-0.847222222,-0.529953917,-0.707345286,-0.751937984,-0.865168539,-0.275362319,2
-1,-0.305785124,-0.721518987,-0.493975904,-0.570552147,-0.88372093,-0.694444444,-0.276497696,-0.49142086,-0.240310078,-0.471910112,-0.826086957,5
1,-0.140495868,-0.518987342,-0.506024096,-0.944785276,-0.687707641,-0.965277778,-0.98156682,-0.655677656,-0.364341085,-0.595505618,0.130434783,5
1,-0.58677686,-0.303797468,-0.819277108,-0.963190184,-0.774086379,-0.826388889,-0.866359447,-0.767495662,-0.069767442,-0.325842697,0.043478261,4
-1,-0.652892562,-0.632911392,-0.602409639,-0.791411043,-0.906976744,-0.604166667,-0.082949309,-0.697705803,-0.162790698,-0.786516854,-0.536231884,3
-1,-0.553719008,-0.417721519,-0.626506024,-0.865030675,-0.940199336,-0.902777778,-0.695852535,-0.824946983,-0.162790698,-0.573033708,0.014492754,5
1,-0.404958678,-0.329113924,-0.855421687,-0.960122699,-0.481727575,-0.979166667,-0.97235023,-0.617890881,-0.162790698,-0.280898876,-0.652173913,3
-1,-0.669421488,-0.493670886,-0.493975904,-0.883435583,-0.873754153,-0.739583333,0.101382488,-0.74590322,-0.178294574,-0.606741573,-0.536231884,4
-1,-0.338842975,-0.493670886,-0.686746988,-0.726993865,-0.833887043,-0.784722222,-0.207373272,-0.67649894,-0.503875969,-0.764044944,-0.15942029,4
1,-0.504132231,-0.126582278,-1,-0.846625767,-0.617940199,-0.861111111,-0.760368664,-0.51455562,0.147286822,-0.438202247,-0.362318841,3
-1,-0.47107438,-0.620253165,-0.542168675,-0.561349693,-0.92358804,-0.590277778,-0.193548387,-0.568536726,-0.286821705,-0.561797753,-0.623188406,5
-1,-0.603305785,-0.506329114,-0.710843373,-0.871165644,-0.906976744,-0.694444444,-0.391705069,-0.821476769,-0.209302326,-0.764044944,-0.072463768,5
-1,-0.570247934,-0.759493671,-0.493975904,-0.929447853,-0.92358804,-0.784722222,-0.64516129,-0.857721226,-0.100775194,-0.786516854,0.072463768,4
-1,-0.520661157,-0.53164557,-0.506024096,-0.825153374,-0.827242525,-0.854166667,-0.341013825,-0.684210526,-0.317829457,-0.719101124,-0.536231884,4
-1,-0.636363636,-0.594936709,-0.614457831,-0.871165644,-0.893687708,-0.729166667,-0.170506912,-0.79795643,-0.224806202,-0.640449438,-0.130434783,4
-1,-0.553719008,-0.481012658,-0.734939759,-0.871165644,-0.857142857,-0.666666667,-0.373271889,-0.71120108,-0.348837209,-0.550561798,-0.652173913,3
-1,-0.652892562,-0.443037975,-0.602409639,-0.981595092,-0.867109635,-0.923611111,-0.488479263,-0.836899942,0.147286822,-0.752808989,0.014492754,3
-1,-0.570247934,-0.670886076,-0.578313253,-0.782208589,-0.843853821,-0.694444444,-0.147465438,-0.685367264,-0.317829457,-0.685393258,-0.565217391,3
-1,-0.537190083,-0.797468354,-0.56626506,-0.984662577,-0.926910299,-0.819444444,-0.599078341,-0.933294775,-0.209302326,-0.865168539,0.507246377,6
1,-0.619834711,-0.493670886,-0.807228916,-0.963190184,-0.800664452,-0.930555556,-0.912442396,-0.67649894,0.085271318,-0.415730337,-0.391304348,5
-1,-0.537190083,-0.721518987,-0.662650602,-0.648773006,-0.837209302,-0.833333333,-0.451612903,-0.558511664,0.131782946,-0.741573034,-0.594202899,3
1,0.090909091,-0.303797468,-0.722891566,-0.935582822,-0.727574751,-0.881944444,-0.806451613,-0.526123,-0.224806202,-0.528089888,-0.333333333,4
-1,-0.669421488,-0.607594937,-0.626506024,-0.788343558,-0.857142857,-0.625,0.032258065,-0.6996337,-0.271317829,-0.730337079,-0.47826087,3
-1,-0.404958678,-0.594936709,-0.674698795,-0.622699387,-0.897009967,-0.590277778,-0.00921659,-0.568151147,-0.488372093,-0.505617978,-0.594202899,3
-1,-0.32231405,-0.797468354,-0.638554217,-0.791411043,-0.863787375,-0.604166667,-0.32718894,-0.652593021,-0.379844961,-0.831460674,-0.565217391,4
-1,-0.438016529,-0.556962025,-0.698795181,-0.846625767,-0.92358804,-0.847222222,-0.474654378,-0.759784076,-0.674418605,-0.505617978,-0.333333333,5
-1,-0.652892562,-0.810126582,-0.626506024,-0.840490798,-0.893687708,-0.638888889,-0.313364055,-0.715056873,0.240310078,-0.730337079,-0.275362319,4
-1,-0.537190083,-0.759493671,-0.662650602,-0.984662577,-0.88372093,-0.743055556,-0.566820276,-0.873144399,-0.224806202,-0.471910112,-0.072463768,4
-1,-0.520661157,-0.64556962,-0.590361446,-0.745398773,-0.870431894,-0.784722222,-0.516129032,-0.713128976,-0.178294574,-0.640449438,-0.130434783,5
-1,-1,-0.607594937,-0.975903614,-0.67791411,-0.910299003,-0.868055556,-0.502304147,-0.792943898,0.596899225,-0.752808989,0.275362319,4
-1,-0.504132231,-0.696202532,-0.65060241,-0.957055215,-0.88372093,-0.902777778,-0.585253456,-0.799113168,-0.209302326,-0.528089888,-0.304347826,6
-1,-0.305785124,-0.721518987,-0.662650602,-0.588957055,-0.853820598,-0.430555556,-0.119815668,-0.576248313,-0.348837209,-0.741573034,-0.47826087,4
1,-0.190082645,-0.632911392,-0.373493976,-0.969325153,-0.65448505,-0.923611111,-0.857142857,-0.622517833,-0.178294574,-0.595505618,-0.565217391,3
-1,-0.570247934,-0.82278481,-0.626506024,-0.981595092,-0.916943522,-0.638888889,-0.391705069,-0.856178909,0.023255814,-0.853932584,0.014492754,5
-1,-0.636363636,-0.632911392,-0.698795181,-0.975460123,-0.920265781,-0.798611111,-0.502304147,-0.967996915,-0.441860465,-0.764044944,0.507246377,4
1,-0.256198347,-0.379746835,-0.56626506,-0.963190184,-0.292358804,-0.965277778,-0.953917051,-0.580104106,-0.286821705,-0.573033708,-0.565217391,4
-1,-0.669421488,-0.708860759,-0.626506024,-0.911042945,-0.88372093,-0.763888889,-0.299539171,-0.889338731,-0.271317829,-0.831460674,0.188405797,5
1,-0.305785124,0.025316456,-0.698795181,-0.914110429,-0.777408638,-0.770833333,-0.6359447,-0.631000578,-0.271317829,-0.775280899,-0.652173913,3
-1,-0.58677686,-0.658227848,-0.542168675,-0.990797546,-0.860465116,-0.958333333,-0.382488479,-0.788316946,0.131782946,-0.685393258,-0.275362319,5
-1,-0.338842975,-0.759493671,-0.614457831,-0.791411043,-0.980066445,-0.680555556,-0.456221198,-0.781376518,-0.581395349,-0.808988764,-0.130434783,4
-1,-0.47107438,-0.746835443,-0.542168675,-0.76993865,-0.863787375,-0.715277778,-0.230414747,-0.663003663,-0.100775194,-0.640449438,-0.47826087,4
-1,-0.504132231,-0.582278481,-0.662650602,-0.981595092,-0.92358804,-0.743055556,-0.423963134,-0.930981299,-0.271317829,-0.786516854,0.449275362,4
1,-0.272727273,-0.367088608,-0.578313253,-0.929447853,-0.774086379,-0.861111111,-0.442396313,-0.59552728,-0.209302326,-0.550561798,-0.594202899,3
-1,-0.487603306,-0.544303797,-0.590361446,-0.889570552,-0.970099668,-0.611111111,-0.479262673,-0.896279159,-0.131782946,-0.842696629,0.362318841,7
-1,-0.504132231,-0.708860759,-0.421686747,-0.972392638,-0.910299003,-0.763888889,-0.267281106,-0.826103721,-0.286821705,-0.741573034,-0.043478261,4
-1,-0.504132231,-0.734177215,-0.686746988,-0.659509202,-0.903654485,-0.583333333,-0.32718894,-0.686909582,-0.534883721,-0.617977528,-0.275362319,5
-1,-0.504132231,-0.810126582,-0.602409639,-0.874233129,-0.833887043,-0.791666667,-0.483870968,-0.672643146,0.100775194,-0.808988764,-0.710144928,5
-1,-0.487603306,-0.594936709,-0.686746988,-0.947852761,-0.930232558,-0.930555556,-0.552995392,-0.847696163,-0.472868217,-0.775280899,-0.101449275,4
-1,-0.652892562,-0.594936709,-0.771084337,-0.573619632,-0.890365449,-0.75,-0.497695853,-0.624831309,-0.317829457,-0.764044944,-0.333333333,3
-1,-0.619834711,-0.810126582,-0.65060241,-0.828220859,-0.877076412,-0.736111111,-0.331797235,-0.706959707,0.364341085,-0.752808989,-0.246376812,4
-1,-0.371900826,-0.658227848,-0.698795181,-0.59202454,-0.863787375,-0.694444444,-0.110599078,-0.564680933,-0.03875969,-0.685393258,-0.47826087,4
-1,-0.785123967,-0.582278481,-0.734939759,-0.969325153,-0.940199336,-0.881944444,-0.617511521,-0.915558126,0.224806202,-0.820224719,0.304347826,5
-1,-0.487603306,-0.620253165,-0.409638554,-0.785276074,-0.840531561,-0.833333333,-0.30875576,-0.649508386,0.100775194,-0.539325843,-0.130434783,5
1,-0.20661157,-0.196202532,-0.180722892,-0.963190184,0.3089701,-0.875,-0.769585253,-0.644881434,-0.534883721,0.04494382,-0.623188406,3
1,-0.619834711,-0.594936709,-0.698795181,-0.947852761,-0.794019934,-0.847222222,-0.760368664,-0.644495855,0.085271318,-0.157303371,-0.246376812,3
1,0.652892562,-0.379746835,-0.192771084,-0.926380368,-0.720930233,-0.965277778,-0.958525346,-0.556969346,-0.534883721,-0.202247191,0.15942029,4
-1,-0.487603306,-0.683544304,-0.65060241,-0.944785276,-0.903654485,-0.8125,-0.677419355,-0.854636591,-0.550387597,-0.842696629,0.072463768,5
-1,-0.32231405,-0.64556962,-0.614457831,-0.90797546,-0.903654485,-0.944444444,-0.677419355,-0.811451706,-0.488372093,-0.898876404,0.072463768,2
1,-0.454545455,-0.253164557,-1,-0.95398773,-0.727574751,-0.944444444,-0.963133641,-0.700404858,0.085271318,-0.629213483,0.014492754,5
-1,-0.355371901,-0.632911392,-0.421686747,-0.947852761,-0.867109635,-0.756944444,-0.207373272,-0.76903798,-0.302325581,-0.528089888,-0.246376812,4
-1,-0.570247934,-0.594936709,-0.397590361,-0.690184049,-0.873754153,-0.611111111,-0.078341014,-0.626373626,-0.441860465,-0.573033708,-0.594202899,3
1,-0.355371901,-0.35443038,-0.662650602,-0.95398773,-0.740863787,-0.847222222,-0.778801843,-0.580104106,0.085271318,-0.415730337,-0.652173913,3
-1,-0.58677686,-0.670886076,-0.698795181,-0.779141104,-0.837209302,-0.701388889,-0.262672811,-0.65336418,-0.19379845,-0.786516854,-0.710144928,3
1,-0.107438017,-0.291139241,-0.78313253,-0.969325153,-0.77076412,-0.9375,-0.930875576,-0.666473877,-0.333333333,-0.696629213,-0.449275362,3
-1,-0.669421488,-0.582278481,-0.722891566,-0.865030675,-0.853820598,-0.805555556,-0.539170507,-0.711972238,-0.364341085,-0.662921348,-0.710144928,3
-1,-0.570247934,-0.696202532,-0.686746988,-0.766871166,-0.850498339,-0.680555556,-0.188940092,-0.681125892,-0.379844961,-0.685393258,-0.565217391,3
1,-0.090909091,-0.455696203,-0.469879518,-0.960122699,-0.747508306,-0.944444444,-0.926267281,-0.615577405,-0.131782946,-0.629213483,-0.565217391,3
1,-0.305785124,-0.189873418,-0.734939759,-0.944785276,-0.717607973,-0.972222222,-0.875576037,-0.652593021,0.007751938,-0.595505618,-0.130434783,3
-1,-0.487603306,-0.607594937,-0.614457831,-0.981595092,-0.950166113,-0.868055556,-0.262672811,-0.808367072,-0.488372093,-0.640449438,-0.47826087,4
1,0.851239669,-0.734177215,-0.469879518,-0.950920245,-0.780730897,-0.9375,-0.917050691,-0.501060343,-0.457364341,-0.303370787,-0.652173913,5
1,0.107438017,-0.455696203,-0.578313253,-0.917177914,-0.724252492,-0.840277778,-0.705069124,-0.580875265,-0.240310078,-0.471910112,-0.275362319,4
-1,-0.570247934,-0.620253165,-0.542168675,-0.779141104,-0.877076412,-0.763888889,-0.142857143,-0.67649894,-0.410852713,-0.831460674,-0.710144928,3
1,-0.074380165,-0.5,-0.445783133,-0.877300613,-0.717607973,-0.986111111,-0.98156682,-0.642182379,-0.147286822,-0.528089888,0.217391304,5
-1,-0.636363636,-0.797468354,-0.674698795,-0.650306748,-0.930232558,-0.736111111,-0.576036866,-0.733564681,-0.333333333,-0.865168539,-0.188405797,3
-1,-0.553719008,-0.607594937,-0.831325301,-0.788343558,-0.88372093,-0.770833333,-0.414746544,-0.67649894,-0.224806202,-0.685393258,-0.565217391,3
-1,-0.438016529,-0.759493671,-0.626506024,-0.825153374,-0.916943522,-0.888888889,-0.552995392,-0.770965876,-0.333333333,-0.662921348,-0.014492754,5
-1,-0.454545455,-0.848101266,-0.614457831,-0.72392638,-0.850498339,-0.5625,-0.281105991,-0.649508386,0.054263566,-0.786516854,-0.594202899,3
-1,-0.388429752,-0.696202532,-0.626506024,-0.616564417,-0.863787375,-0.826388889,-0.198156682,-0.547715442,-0.488372093,-0.651685393,-0.68115942,4
-1,-0.32231405,-0.784810127,-0.614457831,-0.969325153,-0.853820598,-0.680555556,-0.33640553,-0.703489493,-0.11627907,-0.393258427,-0.536231884,4
-1,-0.421487603,-0.772151899,-0.65060241,-0.981595092,-0.88372093,-0.923611111,-0.368663594,-0.819163293,-0.255813953,-0.707865169,-0.043478261,5
-1,-0.619834711,-0.493670886,-0.78313253,-0.742331288,-0.860465116,-0.809027778,0.165898618,-0.6417968,-0.271317829,-0.685393258,-0.768115942,3
-1,-0.421487603,-0.721518987,-0.506024096,-0.54601227,-0.863787375,-0.625,-0.147465438,-0.50298824,-0.069767442,-0.584269663,-0.739130435,4
1,-0.520661157,-0.316455696,-0.843373494,-0.957055215,-0.777408638,-0.902777778,-0.861751152,-0.60709466,0.379844961,-0.528089888,-0.47826087,3
