type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-1,-0.454545455,-0.746835443,-0.590361446,-0.527607362,-0.863787375,-0.652777778,-0.262672811,-0.56082514,-0.240310078,-0.573033708,-0.652173913,2
-1,-0.603305785,-0.746835443,-0.602409639,-0.852760736,-0.936877076,-0.861111111,-0.68202765,-0.883940621,-0.007751938,-0.786516854,0.594202899,2
-1,-0.520661157,-0.696202532,-0.65060241,-0.809815951,-0.903654485,-0.631944444,-0.442396313,-0.765182186,-0.054263566,-0.730337079,0.043478261,2
-1,-0.173553719,-0.544303797,-0.469879518,-0.960122699,-0.897009967,-0.944444444,-0.470046083,-0.684210526,-0.271317829,-0.707865169,-0.449275362,2
-1,-0.256198347,-0.708860759,-0.481927711,-0.920245399,-0.913621262,-0.909722222,-0.562211982,-0.78060536,-0.333333333,-0.842696629,0.014492754,1
-1,-0.438016529,-0.797468354,-0.65060241,-0.987730061,-0.926910299,-0.729166667,-0.460829493,-0.904761905,-0.379844961,-0.797752809,0.188405797,2
-1,-0.371900826,-0.746835443,-0.686746988,-0.880368098,-0.744186047,-0.75,-0.414746544,-0.645652593,-0.333333333,-0.775280899,-0.652173913,1
-1,-0.537190083,-0.708860759,-0.638554217,-0.561349693,-0.860465116,-0.777777778,-0.483870968,-0.56660883,-0.503875969,-0.640449438,-0.710144928,2
-1,-0.454545455,-0.734177215,-0.578313253,-0.941717791,-0.897009967,-0.722222222,-0.170506912,-0.839213418,-0.069767442,-0.617977528,0.304347826,2
1,0.157024793,-0.670886076,-0.457831325,-0.917177914,-0.830564784,-0.868055556,-0.801843318,-0.610950453,-0.364341085,-0.640449438,-0.536231884,1
-1,-0.421487603,-0.835443038,-0.614457831,-0.576687117,-0.860465116,-0.770833333,-0.525345622,-0.603238866,-0.255813953,-0.853932584,-0.652173913,2
-1,-0.801652893,-0.582278481,-0.78313253,-0.877300613,-0.92358804,-0.729166667,-0.456221198,-0.844611529,-0.286821705,-0.797752809,-0.130434783,2
1,-0.438016529,-0.170886076,-0.963855422,-0.963190184,-0.77076412,-0.958333333,-0.97235023,-0.662232504,-0.03875969,-0.808988764,-0.565217391,1
-1,-0.520661157,-0.670886076,-0.686746988,-0.892638037,-0.787375415,-0.756944444,-0.096774194,-0.672643146,-0.100775194,-0.494382022,-0.565217391,1
-1,-0.58677686,-0.746835443,-0.686746988,-0.628834356,-0.877076412,-0.590277778,-0.368663594,-0.685752844,-0.162790698,-0.853932584,-0.188405797,2
1,0.20661157,-0.430379747,-0.120481928,-0.920245399,-0.810631229,-0.965277778,-0.926267281,-0.556969346,-0.302325581,-0.505617978,-0.072463768,2
-1,-0.603305785,-0.506329114,-0.710843373,-0.871165644,-0.906976744,-0.694444444,-0.391705069,-0.821476769,-0.209302326,-0.764044944,-0.072463768,2
-1,-0.636363636,-0.784810127,-0.638554217,-0.794478528,-0.900332226,-0.736111111,-0.548387097,-0.791401581,-0.705426357,-0.606741573,-0.130434783,2
1,-0.20661157,-0.405063291,-0.43373494,-0.944785276,-0.784053156,-0.958333333,-0.894009217,-0.5839599,-0.441860465,-0.730337079,-0.565217391,1
-1,-0.669421488,-0.582278481,-0.759036145,-0.52607362,-0.873754153,-0.826388889,-0.262672811,-0.59552728,-0.426356589,-0.730337079,-0.739130435,1
1,-0.421487603,-0.493670886,-0.638554217,-0.966257669,-0.764119601,-0.777777778,-0.66359447,-0.622517833,0.069767442,-0.516853933,-0.565217391,2
-1,-0.47107438,-0.569620253,-0.879518072,-0.911042945,-0.88372093,-0.888888889,-0.737327189,-0.74590322,-0.550387597,-0.808988764,-0.652173913,1
-1,-0.355371901,-0.658227848,-0.409638554,-0.901840491,-0.906976744,-0.6875,-0.387096774,-0.84384037,-0.503875969,-0.820224719,0.043478261,2
-1,-0.438016529,-0.658227848,-0.626506024,-0.981595092,-0.926910299,-0.819444444,-0.658986175,-0.930210141,-0.519379845,-0.876404494,0.362318841,2
-1,-0.388429752,-0.594936709,-0.710843373,-0.877300613,-0.853820598,-0.951388889,-0.410138249,-0.66493156,-0.348837209,-0.685393258,-0.68115942,1
1,-0.272727273,-0.64556962,-0.277108434,-0.926380368,-0.684385382,-0.9375,-0.926267281,-0.569307885,0.03875969,-0.483146067,-0.246376812,1
1,0.173553719,-0.594936709,-0.373493976,-0.963190184,-0.591362126,-0.888888889,-0.824884793,-0.605552342,-0.131782946,-0.382022472,0.014492754,2
1,-0.388429752,-0.518987342,-0.421686747,-0.938650307,-0.787375415,-0.854166667,-0.640552995,-0.610950453,-0.069767442,-0.460674157,-0.536231884,1
1,0.090909091,-0.518987342,-0.445783133,-0.95398773,-0.684385382,-0.965277778,-0.98156682,-0.632542896,-0.379844961,-0.516853933,0.101449275,2
-1,-0.58677686,-0.696202532,-0.65060241,-0.598159509,-0.913621262,-0.638888889,-0.410138249,-0.669944091,-0.302325581,-0.820224719,-0.246376812,2
-1,-0.768595041,-0.746835443,-0.674698795,-0.920245399,-0.873754153,-0.895833333,-0.599078341,-0.79795643,0.11627907,-0.651685393,-0.391304348,2
-1,-0.537190083,-0.708860759,-0.638554217,-0.561349693,-0.860465116,-0.777777778,-0.483870968,-0.56660883,-0.503875969,-0.640449438,-0.710144928,2
-1,-0.371900826,-0.734177215,-0.578313253,-0.981595092,-0.893687708,-0.958333333,-0.539170507,-0.834586466,-0.472868217,-0.741573034,-0.043478261,1
1,-0.173553719,-0.227848101,-0.638554217,-0.932515337,-0.737541528,-0.888888889,-0.815668203,-0.59552728,-0.162790698,-0.674157303,-0.623188406,1
-1,-0.520661157,-0.46835443,-0.530120482,-0.647239264,-0.897009967,-0.583333333,0.115207373,-0.582417582,-0.085271318,-0.595505618,-0.507246377,1
1,-0.487603306,-0.316455696,-0.951807229,-0.926380368,-0.774086379,-0.958333333,-0.903225806,-0.553113553,0.503875969,-0.224719101,-0.594202899,2
1,-0.256198347,-0.316455696,-0.662650602,-0.960122699,-0.774086379,-0.930555556,-0.843317972,-0.587815693,0.03875969,-0.561797753,-0.420289855,2
-1,-0.619834711,-0.721518987,-0.409638554,-0.972392638,-0.860465116,-0.881944444,-0.626728111,-0.78060536,-0.100775194,-0.730337079,-0.536231884,1
-1,-0.256198347,-0.620253165,-0.56626506,-0.711656442,-0.890365449,-0.777777778,-0.248847926,-0.57239252,-0.209302326,-0.674157303,-0.623188406,2
-1,-0.619834711,-0.620253165,-0.614457831,-0.950920245,-0.890365449,-0.722222222,-0.373271889,-0.907075381,-0.085271318,-0.752808989,0.362318841,2
-1,-0.421487603,-0.582278481,-0.518072289,-0.808282209,-0.903654485,-0.784722222,-0.391705069,-0.811451706,-0.519379845,-0.91011236,0.130434783,2
-1,-0.504132231,-0.683544304,-0.710843373,-0.878834356,-0.853820598,-0.722222222,-0.055299539,-0.67649894,0.007751938,-0.494382022,-0.565217391,2
-1,-0.47107438,-0.506329114,-0.746987952,-0.690184049,-0.704318937,-0.916666667,-0.608294931,-0.635241951,-0.519379845,-0.719101124,-0.623188406,1
-1,-0.553719008,-0.582278481,-0.638554217,-0.901840491,-0.910299003,-0.770833333,-0.622119816,-0.877771351,-0.178294574,-0.539325843,0.304347826,2
-1,-0.520661157,-0.835443038,-0.614457831,-0.904907975,-0.973421927,-0.784722222,-0.571428571,-0.754385965,-0.379844961,-0.752808989,-0.420289855,2
-1,-0.685950413,-0.664556962,-0.662650602,-0.806748466,-0.910299003,-0.6875,-0.33640553,-0.773279352,-0.007751938,-0.752808989,-0.188405797,2
-1,-0.421487603,-0.816455696,-0.602409639,-0.984662577,-0.890365449,-0.909722222,-0.732718894,-0.883940621,-0.410852713,-0.831460674,0.101449275,2
-1,-0.570247934,-0.772151899,-0.108433735,-0.653374233,-0.877076412,-0.631944444,-0.253456221,-0.587815693,0.333333333,-0.483146067,-0.391304348,1
-1,-0.487603306,-0.696202532,-0.602409639,-0.634969325,-0.877076412,-0.680555556,-0.322580645,-0.568536726,-0.131782946,-0.382022472,-0.536231884,2
-1,-0.338842975,-0.379746835,-0.409638554,-0.803680982,-0.887043189,-0.805555556,-0.341013825,-0.68806632,-0.240310078,-0.876404494,-0.420289855,1
-1,-0.289256198,-0.658227848,-0.578313253,-0.966257669,-0.930232558,-0.743055556,-0.552995392,-0.790244843,-0.224806202,-0.539325843,-0.304347826,2
-1,-0.47107438,-0.721518987,-0.638554217,-0.975460123,-0.897009967,-0.909722222,-0.737327189,-0.894351263,-0.255813953,-0.876404494,0.15942029,2
-1,-0.421487603,-0.607594937,-0.698795181,-0.814417178,-0.92358804,-0.798611111,-0.391705069,-0.794486216,-0.720930233,-0.831460674,-0.101449275,1
-1,-0.438016529,-0.696202532,-0.710843373,-0.966257669,-0.880398671,-0.881944444,-0.285714286,-0.812994024,-0.178294574,-0.651685393,-0.072463768,2
1,-0.454545455,0.107594937,-0.939759036,-0.843558282,-0.757475083,-0.986111111,-0.963133641,-0.577019472,0.054263566,-0.662921348,-0.362318841,1
-1,-0.537190083,-0.784810127,-0.542168675,-0.972392638,-0.92358804,-0.8125,-0.511520737,-0.834586466,-0.178294574,-0.629213483,-0.014492754,2
1,-0.338842975,-0.265822785,-0.843373494,-0.95398773,-0.6910299,-0.888888889,-0.861751152,-0.718912666,-0.19379845,-0.651685393,-0.072463768,2
-1,-0.32231405,-0.189873418,-0.445783133,-0.693251534,-0.219269103,-0.777777778,0.01843318,-0.568536726,-0.76744186,-0.415730337,-0.68115942,1
-1,-0.487603306,-0.696202532,-0.518072289,-0.54601227,-0.857142857,-0.444444444,-0.115207373,-0.556969346,-0.255813953,-0.471910112,-0.594202899,1
-1,-0.190082645,-0.607594937,-0.120481928,-0.578220859,-0.88372093,-0.819444444,-0.147465438,-0.497975709,-0.627906977,-0.258426966,-0.797101449,1
-1,-0.702479339,-0.556962025,-0.831325301,-0.865030675,-0.877076412,-0.673611111,-0.115207373,-0.74590322,-0.100775194,-0.449438202,-0.333333333,1
1,-0.537190083,-0.227848101,-0.987951807,-0.960122699,-0.764119601,-0.951388889,-0.912442396,-0.60092539,0.503875969,-0.426966292,-0.275362319,1
-1,-0.520661157,-0.64556962,-0.626506024,-0.791411043,-0.893687708,-0.958333333,-0.65437788,-0.790630422,-0.503875969,-0.719101124,-0.014492754,2
-1,-0.570247934,-0.582278481,-0.662650602,-0.984662577,-0.903654485,-0.798611111,-0.520737327,-0.823019086,-0.379844961,-0.775280899,-0.275362319,2
-1,-0.619834711,-0.67721519,-0.469879518,-0.641104294,-0.880398671,-0.638888889,-0.119815668,-0.63022942,-0.19379845,-0.640449438,-0.565217391,2
-1,-0.685950413,-0.506329114,-0.698795181,-0.86809816,-0.920265781,-0.666666667,-0.506912442,-0.90167727,-0.162790698,-0.595505618,0.47826087,2
1,-0.173553719,-0.620253165,-0.542168675,-0.947852761,-0.830564784,-0.875,-0.695852535,-0.679197995,0.03875969,-0.438202247,0.101449275,2
-1,-0.652892562,-0.493670886,-0.614457831,-0.834355828,-0.916943522,-0.659722222,-0.442396313,-0.811451706,0.224806202,-0.595505618,0.304347826,2
-1,-0.636363636,-0.683544304,-0.518072289,-0.843558282,-0.857142857,-0.618055556,-0.32718894,-0.735106998,-0.317829457,-0.258426966,-0.275362319,2
-1,-0.58677686,-0.658227848,-0.409638554,-0.981595092,-0.820598007,-0.763888889,-0.603686636,-0.846153846,0.023255814,-0.775280899,0.217391304,2
-1,-0.603305785,-0.620253165,-0.686746988,-0.607361963,-0.877076412,-0.611111111,-0.078341014,-0.58974359,-0.302325581,-0.764044944,-0.565217391,2
-1,-0.454545455,-0.607594937,-0.698795181,-0.674846626,-0.870431894,-0.784722222,-0.400921659,-0.632928475,-0.348837209,-0.797752809,-0.565217391,1
-1,-0.619834711,-0.683544304,-0.421686747,-0.533742331,-0.857142857,-0.833333333,-0.594470046,-0.587044534,-0.457364341,-0.741573034,-0.652173913,2
-1,-0.305785124,-0.759493671,-0.638554217,-0.957055215,-0.853820598,-0.673611111,-0.382488479,-0.73433584,-0.286821705,-0.696629213,-0.536231884,2
-1,-0.371900826,-0.658227848,-0.590361446,-0.865030675,-0.897009967,-0.881944444,-0.769585253,-0.856178909,-0.472868217,-0.707865169,0.275362319,2
1,-0.504132231,-0.291139241,-0.963855422,-0.966257669,-0.750830565,-0.881944444,-0.866359447,-0.626373626,0.11627907,-0.539325843,-0.420289855,2
-1,-0.752066116,-0.493670886,-0.698795181,-0.898773006,-0.926910299,-0.694444444,-0.428571429,-0.860805861,-0.085271318,-0.595505618,0.086956522,2
-1,-0.58677686,-0.506329114,-0.734939759,-0.932515337,-0.870431894,-0.638888889,-0.230414747,-0.771351456,-0.19379845,-0.741573034,-0.47826087,1
1,-0.454545455,-0.253164557,-0.987951807,-0.941717791,-0.774086379,-0.868055556,-0.6359447,-0.60092539,0.286821705,-0.584269663,-0.47826087,1
-1,-0.603305785,-0.746835443,-0.686746988,-0.720858896,-0.930232558,-0.736111111,-0.557603687,-0.857721226,-0.441860465,-0.617977528,0.420289855,2
-1,-0.801652893,-0.556962025,-0.698795181,-0.779141104,-0.926910299,-0.840277778,-0.493087558,-0.795642954,0.03875969,-0.797752809,-0.043478261,2
1,0.05785124,-0.708860759,-0.554216867,-0.950920245,-0.840531561,-0.909722222,-0.861751152,-0.651821862,-0.209302326,-0.696629213,-0.623188406,1
1,-0.090909091,-0.379746835,-0.56626506,-0.966257669,-0.760797342,-0.986111111,-0.963133641,-0.617890881,-0.147286822,-0.370786517,-0.15942029,2
-1,-0.32231405,-0.670886076,-0.602409639,-0.702453988,-0.900332226,-0.5,-0.050691244,-0.622517833,-0.674418605,-0.696629213,-0.565217391,2
-1,-0.355371901,-0.569620253,-0.662650602,-0.680981595,-0.897009967,-0.791666667,-0.488479263,-0.574320416,-0.147286822,-0.921348315,-0.652173913,2
1,0.636363636,-0.474683544,-0.180722892,-0.929447853,-0.747508306,-0.888888889,-0.829493088,-0.449007133,-0.472868217,-0.348314607,-0.420289855,2
-1,-0.603305785,-0.683544304,-0.493975904,-0.773006135,-0.867109635,-0.638888889,-0.078341014,-0.662618084,-0.317829457,-0.719101124,-0.68115942,2
-1,-0.702479339,-0.746835443,-0.734939759,-0.978527607,-0.867109635,-0.833333333,-0.313364055,-0.77443609,0.581395349,-0.764044944,-0.420289855,1
-1,-0.636363636,-0.582278481,-0.686746988,-0.86196319,-0.860465116,-0.895833333,-0.479262673,-0.72816657,-0.333333333,-0.786516854,-0.652173913,1
-1,-0.47107438,-0.417721519,-0.530120482,-0.828220859,-0.900332226,-0.6875,-0.276497696,-0.78060536,-0.240310078,-0.853932584,0.217391304,2
-1,-0.553719008,-0.721518987,-0.698795181,-0.493865031,-0.863787375,-0.701388889,-0.391705069,-0.499132447,-0.100775194,-0.831460674,-0.768115942,1
-1,-0.537190083,-0.784810127,-0.662650602,-0.963190184,-0.890365449,-0.576388889,-0.207373272,-0.809909389,-0.333333333,-0.775280899,-0.362318841,1
1,-0.008264463,0.240506329,-0.614457831,-0.947852761,-0.77076412,-0.763888889,-0.32718894,-0.580104106,-0.178294574,-0.707865169,-0.594202899,1
-1,-0.47107438,-0.82278481,-0.409638554,-0.837423313,-0.853820598,-0.854166667,-0.483870968,-0.680354733,-0.007751938,-0.842696629,-0.594202899,2
-1,-0.520661157,-0.658227848,-0.638554217,-0.59202454,-0.933554817,-0.770833333,-0.423963134,-0.684210526,-0.007751938,-0.685393258,0.15942029,2
-1,-0.438016529,-0.721518987,-0.662650602,-0.797546012,-0.830564784,-0.722222222,-0.419354839,-0.753614806,-0.441860465,-0.584269663,-0.043478261,2
-1,-0.553719008,-0.582278481,-0.638554217,-0.901840491,-0.910299003,-0.770833333,-0.622119816,-0.877771351,-0.178294574,-0.539325843,0.304347826,2
-1,-0.487603306,-0.544303797,-0.662650602,-0.602760736,-0.870431894,-0.652777778,-0.156682028,-0.587044534,-0.565891473,-0.573033708,-0.565217391,2
1,0.305785124,-0.64556962,-0.43373494,-0.966257669,-0.850498339,-0.888888889,-0.880184332,-0.62406015,-0.333333333,-0.494382022,-0.246376812,2
-1,-0.157024793,-0.582278481,-0.590361446,-0.975460123,-0.843853821,-0.909722222,-0.239631336,-0.71120108,-0.364341085,-0.719101124,-0.507246377,1
1,-0.702479339,-0.164556962,-1,-0.941717791,-0.810631229,-0.958333333,-0.958525346,-0.789859264,0.240310078,-0.595505618,0.420289855,1
-1,-0.272727273,-0.810126582,-0.421686747,-0.935582822,-0.857142857,-0.840277778,-0.152073733,-0.695777906,0.209302326,-0.741573034,-0.15942029,2
-1,-0.239669421,-0.556962025,-0.325301205,-0.595092025,-0.870431894,-0.625,-0.152073733,-0.529978793,-0.457364341,-0.595505618,-0.594202899,2
-1,-0.719008264,-0.632911392,-0.638554217,-0.984662577,-0.956810631,-0.868055556,-0.520737327,-0.939078465,-0.03875969,-0.820224719,0.391304348,2
1,-0.404958678,-0.481012658,-0.710843373,-0.963190184,-0.810631229,-0.881944444,-0.811059908,-0.672643146,0.007751938,-0.550561798,-0.304347826,1
-1,-0.47107438,-0.683544304,-0.457831325,-0.947852761,-0.880398671,-0.729166667,-0.483870968,-0.863890495,-0.317829457,-0.707865169,0.130434783,2
1,-0.404958678,-0.227848101,-0.987951807,-0.957055215,-0.784053156,-0.916666667,-0.852534562,-0.600154232,0.178294574,-0.516853933,-0.47826087,1
-1,-0.520661157,-0.721518987,-0.530120482,-0.705521472,-0.903654485,-0.590277778,-0.341013825,-0.609022556,-0.302325581,-0.640449438,-0.420289855,2
-1,-0.520661157,-0.696202532,-0.578313253,-0.616564417,-0.863787375,-0.5625,-0.082949309,-0.61866204,-0.333333333,-0.685393258,-0.565217391,1
1,-0.223140496,-0.772151899,-0.385542169,-0.964723926,-0.794019934,-0.694444444,-0.622119816,-0.686524002,-0.054263566,-0.393258427,0.101449275,2
-1,-0.438016529,-0.658227848,-0.662650602,-0.552147239,-0.877076412,-0.965277778,-0.838709677,-0.632157316,-0.302325581,-0.808988764,-0.15942029,2
1,-0.421487603,-0.537974684,-0.409638554,-0.941717791,-0.737541528,-0.736111111,-0.539170507,-0.634085213,-0.007751938,-0.370786517,-0.130434783,1
1,0.454545455,-0.481012658,-0.34939759,-0.932515337,-0.687707641,-0.875,-0.838709677,-0.526508579,-0.240310078,-0.393258427,-0.043478261,2
1,-0.404958678,-0.006329114,-0.771084337,-0.858895706,-0.717607973,-0.875,-0.576036866,-0.613649508,-0.317829457,-0.662921348,-0.54589372,2
-1,-0.669421488,-0.632911392,-0.939759036,-0.993865031,-0.903654485,-0.930555556,-0.889400922,-0.796028533,-0.007751938,-0.853932584,-0.652173913,1
-1,-0.537190083,-0.594936709,-0.674698795,-0.68404908,-0.893687708,-0.75,-0.35483871,-0.645652593,-0.19379845,-0.719101124,-0.420289855,1
-1,-0.239669421,-0.708860759,-0.409638554,-0.779141104,-0.913621262,-0.854166667,-0.589861751,-0.753614806,-0.503875969,-0.865168539,0.15942029,2
-1,-0.47107438,-0.721518987,-0.686746988,-0.984662577,-0.906976744,-0.868055556,-0.700460829,-0.880855986,-0.410852713,-0.820224719,0.072463768,2
1,-0.570247934,-0.189873418,-0.746987952,-0.963190184,-0.760797342,-0.909722222,-0.884792627,-0.622903412,0.348837209,-0.505617978,-0.47826087,1
1,-0.20661157,-0.329113924,-0.734939759,-0.957055215,-0.697674419,-0.958333333,-0.903225806,-0.63022942,-0.255813953,-0.617977528,-0.362318841,2
-1,-0.570247934,-0.784810127,-0.590361446,-0.972392638,-0.720930233,-0.708333333,-0.400921659,-0.742047426,-0.178294574,-0.696629213,-0.536231884,2
-1,-0.553719008,-0.721518987,-0.457831325,-0.773006135,-0.853820598,-0.645833333,-0.124423963,-0.661075766,-0.209302326,-0.707865169,-0.68115942,2
1,-0.520661157,-0.050632911,-0.855421687,-0.957055215,-0.744186047,-0.923611111,-0.658986175,-0.66493156,0.023255814,-0.662921348,-0.391304348,1
-1,-0.537190083,-0.569620253,-0.759036145,-0.987730061,-0.853820598,-0.826388889,-0.511520737,-0.759012917,-0.069767442,-0.629213483,-0.68115942,1
1,-0.173553719,-0.405063291,-0.409638554,-0.929447853,-0.747508306,-0.888888889,-0.520737327,-0.57239252,-0.11627907,-0.573033708,-0.47826087,1
-1,-0.652892562,-0.53164557,-0.879518072,-0.969325153,-0.840531561,-0.736111111,-0.437788018,-0.796028533,-0.19379845,-0.707865169,-0.391304348,1
1,-0.239669421,-0.056962025,-0.86746988,-0.960122699,-0.73089701,-0.895833333,-0.737327189,-0.637941006,-0.271317829,-0.325842697,-0.536231884,1
-1,-0.537190083,-0.683544304,-0.493975904,-0.671779141,-0.867109635,-0.472222222,0.036866359,-0.634085213,-0.19379845,-0.662921348,-0.565217391,2
-1,-0.58677686,-0.746835443,-0.518072289,-0.972392638,-0.906976744,-0.763888889,-0.534562212,-0.823019086,0.147286822,-0.685393258,-0.014492754,2
-1,-0.553719008,-0.544303797,-0.626506024,-0.602760736,-0.853820598,-0.868055556,-0.506912442,-0.678812416,-0.255813953,-0.617977528,-0.130434783,2
-1,-0.603305785,-0.683544304,-0.469879518,-0.533742331,-0.840531561,-0.736111111,-0.258064516,-0.578561789,-0.348837209,-0.674157303,-0.652173913,1
-1,-0.454545455,-0.835443038,-0.65060241,-0.542944785,-0.817275748,-0.618055556,-0.495391705,-0.604395604,-0.317829457,-0.786516854,-0.507246377,2
-1,-0.669421488,-0.746835443,-0.807228916,-0.975460123,-0.890365449,-0.701388889,-0.571428571,-0.922498554,-0.209302326,-0.831460674,0.217391304,2
1,-0.008264463,-0.683544304,-0.409638554,-0.935582822,-0.737541528,-0.902777778,-0.875576037,-0.57239252,0.085271318,-0.235955056,-0.420289855,2
-1,-0.371900826,-0.506329114,-0.734939759,-0.932515337,-0.910299003,-0.875,-0.506912442,-0.788316946,-0.519379845,-0.921348315,-0.362318841,1
-1,-0.438016529,-0.784810127,-0.662650602,-0.48006135,-0.863787375,-0.777777778,-0.31797235,-0.51417004,-0.658914729,-0.764044944,-0.710144928,2
-1,-0.371900826,-0.721518987,-0.662650602,-0.650306748,-0.843853821,-0.534722222,-0.368663594,-0.568536726,-0.581395349,-0.91011236,-0.652173913,2
-1,-0.685950413,-0.67721519,-0.21686747,-0.981595092,-0.76744186,-0.888888889,-0.396313364,-0.770194718,-0.255813953,-0.775280899,-0.594202899,1
-1,-0.371900826,-0.632911392,-0.493975904,-0.978527607,-0.913621262,-0.881944444,-0.631336406,-0.857721226,-0.581395349,-0.808988764,-0.043478261,1
-1,-0.487603306,-0.721518987,-0.481927711,-0.82208589,-0.890365449,-0.770833333,-0.497695853,-0.775592828,-0.488372093,-0.674157303,-0.188405797,2
-1,-0.58677686,-0.53164557,-0.554216867,-0.972392638,-0.950166113,-0.923611111,-0.677419355,-0.93637941,-0.658914729,-0.808988764,0.246376812,2
-1,-0.520661157,-0.772151899,-0.626506024,-0.693251534,-0.913621262,-0.715277778,-0.368663594,-0.668016194,-0.441860465,-0.696629213,-0.47826087,2
-1,-0.603305785,-0.632911392,-0.614457831,-0.90797546,-0.943521595,-0.736111111,-0.391705069,-0.919413919,-0.085271318,-0.831460674,0.47826087,2
-1,-0.487603306,-0.82278481,-0.65060241,-0.714723926,-0.843853821,-0.798611111,-0.608294931,-0.691150954,-0.271317829,-0.876404494,-0.449275362,2
-1,-0.669421488,-0.784810127,-0.590361446,-0.963190184,-0.880398671,-0.340277778,-0.244239631,-0.875072296,0.023255814,-0.235955056,0.101449275,2
-1,-0.603305785,-0.683544304,-0.34939759,-0.803680982,-0.877076412,-0.604166667,-0.216589862,-0.713514556,-0.271317829,-0.460674157,-0.304347826,1
-1,-0.305785124,-0.670886076,-0.662650602,-0.766871166,-0.903654485,-0.506944444,-0.096774194,-0.67032967,-0.379844961,-0.617977528,-0.420289855,2
-1,-0.58677686,-0.594936709,-0.578313253,-0.67791411,-0.900332226,-0.805555556,-0.115207373,-0.564680933,-0.007751938,-0.685393258,-0.594202899,2
1,-0.157024793,-0.493670886,-0.614457831,-0.846625767,-0.740863787,-0.9375,-0.811059908,-0.53769038,0.023255814,-0.382022472,-0.275362319,2
-1,-0.305785124,-0.708860759,-0.554216867,-0.72392638,-0.850498339,-0.847222222,-0.294930876,-0.582032003,-0.069767442,-0.719101124,-0.47826087,1
-1,-0.537190083,-0.708860759,-0.614457831,-0.966257669,-0.950166113,-0.826388889,-0.557603687,-0.856178909,-0.11627907,-0.573033708,0.101449275,2
1,-0.355371901,-0.291139241,-0.759036145,-0.957055215,-0.780730897,-0.944444444,-0.847926267,-0.553113553,0.178294574,-0.550561798,-0.623188406,1
1,-0.32231405,-0.556962025,-0.746987952,-0.960122699,-0.787375415,-0.6875,-0.557603687,-0.6417968,-0.147286822,-0.595505618,-0.565217391,1
-1,-0.537190083,-0.708860759,-0.638554217,-0.561349693,-0.860465116,-0.777777778,-0.483870968,-0.56660883,-0.503875969,-0.640449438,-0.710144928,2
-1,-0.404958678,-0.721518987,-0.662650602,-0.742331288,-0.877076412,-0.854166667,-0.470046083,-0.708116445,-0.410852713,-0.629213483,-0.188405797,1
-1,-0.603305785,-0.430379747,-0.686746988,-0.883435583,-0.820598007,-0.569444444,-0.078341014,-0.73433584,-0.147286822,-0.662921348,-0.47826087,1
-1,-0.421487603,-0.481012658,-0.710843373,-0.809815951,-0.840531561,-0.722222222,-0.276497696,-0.6996337,-0.255813953,-0.786516854,-0.449275362,2
-1,-0.20661157,-0.797468354,-0.409638554,-0.794478528,-0.887043189,-0.944444444,-0.737327189,-0.684210526,-0.364341085,-0.584269663,-0.275362319,2
-1,-0.438016529,-0.594936709,-0.602409639,-0.975460123,-0.933554817,-0.805555556,-0.525345622,-0.880855986,-0.333333333,-0.674157303,0.391304348,2
1,-0.537190083,0.012658228,-0.963855422,-0.779141104,-0.76744186,-0.965277778,-0.97235023,-0.645652593,0.240310078,-0.685393258,0.217391304,1
-1,-0.487603306,-0.221518987,-0.493975904,-0.650306748,-0.80730897,-0.840277778,-0.423963134,-0.608251398,-0.271317829,-0.865168539,-0.623188406,1
-1,-0.438016529,-0.708860759,-0.542168675,-0.579754601,-0.837209302,-0.625,-0.133640553,-0.5839599,-0.426356589,-0.752808989,-0.710144928,2
-1,-0.454545455,-0.784810127,-0.626506024,-0.969325153,-0.906976744,-0.902777778,-0.552995392,-0.850009639,-0.348837209,-0.685393258,0.15942029,2
1,-0.272727273,-0.518987342,-0.614457831,-0.941717791,-0.764119601,-0.840277778,-0.700460829,-0.647966069,-0.147286822,-0.292134831,-0.130434783,2
-1,-0.504132231,-0.708860759,-0.638554217,-0.966257669,-0.887043189,-0.875,-0.589861751,-0.808752651,-0.302325581,-0.730337079,-0.217391304,2
-1,-0.619834711,-0.784810127,-0.662650602,-0.941717791,-0.936877076,-0.854166667,-0.576036866,-0.860805861,-0.317829457,-0.831460674,-0.101449275,2
-1,-0.421487603,-0.544303797,-0.253012048,-0.800613497,-0.920265781,-0.673611111,-0.175115207,-0.706574128,-0.348837209,-0.550561798,-0.246376812,2
1,-0.239669421,-0.341772152,-0.734939759,-0.935582822,-0.750830565,-0.979166667,-0.944700461,-0.625602468,-0.162790698,-0.606741573,-0.449275362,2
-1,-0.289256198,-0.721518987,-0.481927711,-0.972392638,-0.88372093,-0.8125,-0.433179724,-0.742047426,-0.224806202,-0.741573034,-0.130434783,2
-1,-0.553719008,-0.518987342,-0.590361446,-0.914110429,-0.910299003,-0.770833333,-0.105990783,-0.74590322,-0.348837209,-0.393258427,-0.420289855,1
-1,-0.371900826,-0.607594937,-0.65060241,-0.696319018,-0.897009967,-0.861111111,-0.359447005,-0.634085213,-0.503875969,-0.853932584,-0.594202899,1
